seep	pass slowly through small openings; ooze; trickle; N. seepage	Barron4841
seethe	be violently disturbed; boil;   (of a liquid) move about wildly as if boiling; Ex. The nation was seething with discontent.	Barron4841
seine	seine net; net for catching fish	Barron4841
seismic	pertaining to earthquakes	Barron4841
semblance	outward appearance; guise; Ex. We called in the troops to bring a/some semblance of order to the city.	Barron4841
seminal	related to seed or semen; germinal; creative; providing a basis for further development; influencing future developments; Ex. seminal research in a new field	Barron4841
seminary	school for training future ministers; secondary school, especially for young women	Barron4841
senility	old age; feeblemindedness of old age; ADJ. senile: resulting from old age; showing the weakness of body or mind from old age; Ex. senile dementia	Barron4841
feebleminded	deficient in intelligence; very stupid	Barron4841
sensitization	process of being made sensitive or acutely responsive to an external agent or substance; V. sensitize: make or become sensitive	Barron4841
sensual	devoted to the pleasures of the sense; carnal; voluptuous; Ex. sensual woman/curves/lips	Barron4841
voluptuous	sensual; of or giving sensual pleasure; indulging in sensual pleasures; Ex. voluptuous lines; Ex. voluptuous life of the Romans; N. voluptuary: voluptuous person	Barron4841
sensuous	giving pleasure to the senses; pertaining to the physical senses; operating through the senses; sensuous feeling of soft velvet on the skin	Barron4841
sententious	pithy; terse; concise; aphoristic	Barron4841 leech
sentient	capable of sensation and conscious; aware; sensitive; Ex. sentient creature; N. sentience	Barron4841
sentinel	sentry; lookout	Barron4841
lookout	act of keeping watch; high place commanding a wide view; person who keeps watch	Barron4841
septic	of or causing sepsis; putrid; producing putrefaction; N. sepsis: poisoning of part of the body   (producing pus)	Barron4841
sepulcher	tomb; V: place in a sepulcher; ADJ. sepulchral	Barron4841
sequester	isolate; segregate; seclude; retire from public life	Barron4841
sere	sear; parched; dry	Barron4841
serendipity	gift for finding valuable things by accident; accidental good fortune or luck; CF. The Three Princes of Serendip	Barron4841
serenity	calmness; placidity; ADJ. serene	Barron4841
serpentine	winding; twisting; of or like a serpent; Ex. serpentine course of the river; N. serpent: snake	Barron4841
serrated	having a sawtoothed edge; Ex. serrated leaf	Barron4841
servile	slavish; cringing; N. servility	Barron4841
servitude	slavery; compulsory labor imposed as a punishment	Barron4841
sever	separate; cut off   (a part) from a whole; break up   (a relationship); N. severance; CF. severance pay: extra pay given an employee upon leaving a position	Barron4841
severity	harshness; intensity; sternness; austerity; ADJ. severe: harsh; strict; extremely violent or intense	Barron4841
sextant	navigation tool used to determine a ship'latitude and longitude   (by measuring the altitudes of stars)	Barron4841
shackle	chain; fetter; confine with shackles; N.	Barron4841
sham	pretend; feign; ADJ: not genuine; fake; Ex. sham jewelry; N: something that is not what it appears; impostor; pretense; Ex. The agreement was a sham.	Barron4841
shambles	  (place or scene of) complete disorder or ruin; wreck; mess; Ex. After the hurricane, the coast was a shambles.	Barron4841
shard	fragment generally of broken pottery   (glass, clay bowl, or cup)	Barron4841
shaving	very thin piece, usually of wood   (cut from a surface with a sharp blade)	Barron4841
plane	carpenter'tool for smoothing and leveling wood; V. CF. flat	Barron4841
sheaf	bundle of stalks of grain; any bundle of things tied together	Barron4841
sheathe	place into a case; insert into or provide with a sheath; Ex. He sheathed his dagger; N. sheath: case for a blade	Barron4841
sherbet	flavored dessert ice	Barron4841
shimmer	shine with a flickering light; glimmer intermittently; Ex. The moonlight shimmered on the water; N.	Barron4841
shirk	avoid   (responsibility, work, etc.); malinger	Barron4841
shoddy	made of inferior material; sham; not genuine; inferior; dishonest; Ex. shoddy goods/trick	Barron4841
shrew	scolding woman; very small mouselike animal	Barron4841
shrewd	clever; astute	Barron4841
shun	keep away from; avoid deliberately; Ex. She has been shunned by her neighbors.	Barron4841
shunt	move   (a railway train) from one track to another; turn aside; divert; sidetrack; Ex. shunt traffic around an accident; N.	Barron4841
sidetrack	switch   (a railroad car) to a siding; divert from a main issue; N. CF. siding: short section of railroad track connected by switches with a main track	Barron4841
shyster	lawyer using questionable methods; unscrupulous practioner	Barron4841
sibling	brother or sister	Barron4841
sibylline	prophetic; oracular; N. sibyl: woman prophet   (in the ancient world)	Barron4841
sidereal	relating to stars; Ex. sidereal day	Barron4841
silt	sediment deposited by running water   (at the entrance to a harbor or by a bend in a river)	Barron4841
simian	monkeylike; N: ape or monkey	Barron4841
simile	comparison of one thing with another, using the word like or as	Barron4841
simper	smirk; smile in a silly way; smile affectedly	Barron4841
simplistic	oversimplified	Barron4841
simulate	feign; imitate	Barron4841
sinecure	well-paid position with little responsibility; CF. sine cure: without care; CF. San Serif	Barron4841
sinewy	  (of meat) tough; strong and firm; muscular; N. sinew: tendon; strong cord connecting a muscle to a bone	Barron4841
singular	being only one; individual; unique; extraordinary; odd; Ex. singular beauty/behavior	Barron4841
sinister	evil; ominous	Barron4841
sinuous	twisting; winding; bending in and out; not morally honest	Barron4841
skeptic	sceptic; doubter; person who suspends judgment until he has examined the evidence supporting a point of view; ADJ. skeptical; N. skepticism; scepticism	Barron4841
skiff	small light sailboat or rowboat	Barron4841
skimp	provide or use scantily; live very economically; Ex. skimp on necessities; ADJ. skimpy: inadequate in amount; scanty; stingy; niggardly	Barron4841
skinflint	miser; stingy person	Barron4841
skirmish	minor fight; minor battle in war; V.	Barron4841
skittish	inconstant; capricious; frivolous; not serious; Ex. charming but skittish young woman; CF. skit	Barron4841
frisk	move about playfully; froric; ADJ. frisky: playful	Barron4841
skulduggery  (skullduggery)	dishonest behavior or action; Ex. skulduggery in the election	Barron4841
skulk	move furtively and secretly; Ex. He skulked through the less fashionable sections of the city.	Barron4841
slacken	slow up; loosen; make or become slack	Barron4841
slack	moving slowly; sluggish; inactive;   (of a rope) loose; negligent; lax; Ex. slack season; Ex. slack in one'work; N. V.	Barron4841
slag	glassy residue from smelting metal; dross; waste matter	Barron4841
slake	satisfy   (thirst); quench; sate	Barron4841
slander	defamation; utterance of false and malicious statements; V. ADJ. slanderous	Barron4841
slapdash	hasty and careless; haphazard; sloppy  (carelessly done)	Barron4841
sleazy	shabby and dirty; flimsy; insubstantial; Ex. sleazy back-street hotel/fabric	Barron4841
sleeper	one that achieves unexpected success; something originally of little value or importance that in time becomes very valuable	Barron4841
sleight	dexterity; CF. sleight of hand: legerdemain; quickness of the hands in doing tricks	Barron4841
slew	large quantity or number; Ex. slew of errands left	Barron4841
slight	insult to one'dignity; snub; V: treat as if of small importance; insult; snub; ADJ. small in size; of small importance	Barron4841
slipshod	slovenly; careless; sloppy; untidy; shabby; Ex. slipshod work	Barron4841
slither	slip or slide	Barron4841
sloth	slow moving tree-dwelling mammal; laziness; ADJ. slothful: lazy; indolent	Barron4841
slough	  (of a snake) shed or cast off   (dead outer skin); N: outer layer that is shed	Barron4841
slovenly	untidy; careless in work habits; slipshod; N. sloven: one who is habitually untidy or careless	Barron4841
sledge	large sled drawn by work animals	Barron4841
sleigh	large vehicle drawn by a horse over snow or ice	Barron4841
sluggard	lazy person	Barron4841
sluggish	lazy; slow; inactive; lethargic; CF. slug: nail with no shell	Barron4841
sluice	artificial channel for directing or controlling the flow of water   (with a gate to regulate the flow)	Barron4841
slur	slander; insult to one'character or reputation; V.	Barron4841
smattering	slight knowledge; small scattered number or amount; Ex. smattering of German	Barron4841
smelt	melt   (ore) for separating and removing the metal; melt or blend ores changing their chemical composition	Barron4841
smirk	conceited smile; offensively self-satisfied smile   (often at someone else'misfortune); V.	Barron4841
smolder	smoulder; burn slowly without flame; be liable to break out at any moment; exist in a suppressed state; Ex. smoldering anger	Barron4841
snicker	half-stifled  (suppressed) laugh; V.	Barron4841
snivel	complain or whine tearfully; run at the nose; snuffle; Ex. Don't come back sniveling to me.	Barron4841
snuffle	sniffle; sniff repeatedly   (in order to keep liquid from running out of the nose)	Barron4841
sobriety	moderation   (especially regarding indulgence in alcohol); seriousness	Barron4841
sober	serious; solemn; not drunken; abstemious or temperate; V: make or become sober	Barron4841
sodden	thoroughly soaked; dull or stupid as if from drink	Barron4841
sojourn	temporary stay; V: stay for a time	Barron4841
solace	comfort in sorrow or trouble; consolation; V: comfort or console in time of sorrow or trouble	Barron4841
solder	repair or make whole by using a metal alloy; N: metal alloy   (usually tin and lead) used in the molten state to join metallic parts	Barron4841
solecism	nonstandard grammatical construction; construction that is flagrantly incorrect grammatically; violation of social etiquette	Barron4841
solemnity	seriousness; gravity	Barron4841
solicit	entreat; request earnestly; seek to obtain; Ex. solicit votes; CF. solicitor: one who solicits; chief law officer	Barron4841
solicitous	anxious; worried; concerned; eager; Ex. solicitous to do something; N. solicitude	Barron4841 Leech
soliloquy	talking to oneself   (esp. in a play); CF. monologue: soliloquy; long speech by one person   (often monopolizing a conversation)	Barron4841
solitude	state of being alone; seclusion; ADJ. solitary: existing or living alone   (esp. by choice); remote or secluded; single; sole; Ex. solitary life/inn; Ex. no solitary piece of proof	Barron4841
solstice	point or time at which the sun is farthest from the equator	Barron4841
soluble	able to be dissolved in a liquid; able to be worked out or solved	Barron4841
solvent	able to pay all depths; N. solvency	Barron4841
somatic	pertaining to the body; bodily; physical	Barron4841
somber	dark; gloomy; melancholy; depressing; CF. shadow	Barron4841
somnambulist	sleepwalker; V. somnambulate; N. somnambulism	Barron4841
somnolent	half asleep; drowsy; N. somnolence	Barron4841
sonorous	resonant; producing a full deep sound; producing sound	Barron4841
sonic	of sound or its speed in air; CF. subsonic, supersonic	Barron4841
sonnet	14-line poetic verse form with a fixed rhyme pattern	Barron4841
sophist	teacher of philosophy; quibbler; employer of fallacious reasoning; N. sophism: plausible but fallacious argument	Barron4841
sophisticated	worldly wise and urbane; refined; complex; N. sophistication; V. sophisticate	Barron4841
sophistry	seemingly plausible but fallacious reasoning; sophism	Barron4841
sophomoric	immature; half-baked; like a sophomore	Barron4841
soporific	sleep-causing; marked by sleepiness; drowsy	Barron4841
sordid	filthy; foul; base; vile; Ex. sordid bed/story	Barron4841
spangle	small shiny metallic piece sewn to clothing for ornamentation	Barron4841
sparse	not thick; thinly scattered; scanty	Barron4841
spartan	without attention to comfort; lacking luxury and comfort; sternly disciplined; Ex. spartan living condition/life	Barron4841
spasmodic	fitful; periodic; of or like a spasm; N. spasm: sudden involuntary muscular contraction; sudden burst of energy or emotion	Barron4841
spat	squabble; minor dispute; minor quarrel	Barron4841
spate	sudden flood or rush; Ex. spate of accidents	Barron4841
spatial	relating to space	Barron4841
spatula	broad-bladed instrument used for spreading or mixing	Barron4841
spawn	lay eggs   (in large numbers); produce offspring   (in large numbers); N: eggs of aquatic animals	Barron4841
specious	seemingly reasonable but incorrect; misleading   (often intentionally)	Barron4841
spectral	ghostly; N. specter: spectre; ghost; phantom	Barron4841
spectrum	colored band produced when a beam of light passes through a prism; broad and continuous range; Ex. whole spectrum of modern thoughts	Barron4841
spendthrift	someone who wastes money; CF. thrift: accumulated wealth	Barron4841
sphinx-like	enigmatic; mysterious	Barron4841
splice	join together end to end to make one continuous length; fasten together; unite; Ex. splice two strips of tape; N.	Barron4841
spontaneity	lack of premeditation; naturalness; freedom from constraint; ADJ. spontaneous: self-generated; unpremeditated; happening without being planned	Barron4841
spoonerism	accidental transposition of sounds in successive words; Ex. ``Let me sew you to your sheet'' for ``Let me show you to your seat''; CF. William Spooner	Barron4841
transpose	reverse the order or position of	Barron4841
sporadic	occurring irregularly; intermittent	Barron4841
sportive	playful; frolicsome; merry; CF. sport: play or frolic; CF. sportsmanlike	Barron4841
spruce	neat and trim in appearance; smart; Ex. Be spruce for your job interview; V.	Barron4841
spry	  (esp. of older people) vigorously active; nimble	Barron4841
nimble	quick in movement; agile; quick in understanding; Ex. nimble climber/mind	Barron4841
spurious	false; counterfeit; forged; illogical; Ex. spurious arguments	Barron4841
spurn	reject disdainfully; scorn; Ex. She spurned all offers of help.	Barron4841
squabble	minor quarrel; bickering; V: engage in a minor quarrel; Ex. squabbling children	Barron4841
squalor	condition of being squalid; filth; degradation; dirty neglected state; ADJ. squalid: dirty; sordid; morally repulsive; Ex. squalid story	Barron4841
squander	waste; spend foolishly	Barron4841
squat	short and thick; stocky; Ex. ugly squat tower; V. N.	Barron4841
staccato	played in an abrupt manner; marked by abrupt sharp sound; Ex. staccato applause	Barron4841
legato	  (of music) played smoothly	Barron4841
stagnant	  (of water) not flowing   (often bad-smelling); motionless; stale; not developing; inactive; dull; Ex. stagnant industrial output	Barron4841
staid	serious and sedate; sober; Ex. staid during the funeral ceremony	Barron4841
stalemate	deadlock; situation in which further action is blocked	Barron4841
stalwart	physically strong; brawny; steadfast; strong in mind or determination; Ex. stalwart supporter; N: stalwart follower	Barron4841
stamina	power of endurance; strength; staying power	Barron4841
stanch	stop or check flow of blood; Ex. stanch the gushing wound	Barron4841
stanza	division of a poem   (composed of two or more lines)	Barron4841
static	having no motion; unchanging; lacking development; N. stasis: stable state	Barron4841
statute	law enacted by the legislature	Barron4841
statutory	created by statute or legislative action; regulated by statute; Ex. statutory age limit	Barron4841
steadfast	steadily loyal; unswerving; steady	Barron4841
stealth	action of moving secretly or unseen; slyness; sneakiness; secretiveness; ADJ. stealthy	Barron4841
steep	soak; saturate; Ex. steep the fabric in the dye bath; ADJ: precipitous	Barron4841
stellar	pertaining to the stars; of a star performer; outstanding; Ex. stellar attraction of the entire performance	Barron4841
stem	stop or check   (the flow of); Ex. stem the bleeding from the slashed artery; N: main axis of a plant; stalk	Barron4841
stem_from	arise from; originate from	Barron4841
stentorian	  (of the voice) extremely loud; CF. Stentor: a loud herald in the Iliad	Barron4841
stereotype	one regarded as embodying a set image or type; fixed and unvarying representation; standardized mental picture often reflecting prejudice; Ex. stereotype of the happy slave; V: make a stereotype of; represent by a stereotype; Ex. It is wrong to stereotype people; Ex. stereotyped answer	Barron4841
stickler	perfectionist; person who insists things be exactly right	Barron4841
stifle	suppress; extinguish; inhibit; smother or suffocate	Barron4841
smother	kill from lack of air; suppress; cover thickly; Ex. smothered in little stickers	Barron4841
suffocate	die or kill from lack of air; suppress	Barron4841
stigma	token of disgrace; brand; V. stigmatize: mark with a stigma; characterize as disgraceful	Barron4841
stilted	bombastic; stiffly pompous; Ex. stilted rhetoric; CF. stiff: formal	Barron4841
stint	set limits in amount or number; be thrifty; ADJ. stinting, unstinting; CF. stint:savings	Barron4841
stipend	pay for services	Barron4841
stipple	paint or draw with dots or short strokes	Barron4841
stipulate	state as a necessary condition   (of an agreement); make express conditions; specify; Ex. He stipulated payment in advance	Barron4841
stock	standard; kept regularly in stock or supply; typical; routine; common; Ex. stock sizes of paper; Ex. stock excuse/character; N: goods for sale in a shop; OP. unique	Barron4841
stockade	wooden enclosure or pen; fixed line of posts used as defensive barrier	Barron4841
pen	fenced enclosure for animals; confining space; Ex. sheep pen; V: confine in a pen; enclose	Barron4841
stodgy	dull; stuffy; boringly conservative; Ex. stodgy book	Barron4841
stoic	stoical; impassive; unmoved by joy or grief; N. CF. stoicism	Barron4841
stoke	stir up a fire or furnace; feed plentifully	Barron4841
stolid	dull; impassive; showing little emotion when strong feelings are expected	Barron4841
stratagem	deceptive scheme; clever trick	Barron4841
stratified	divided into classes; arranged into strata; V. stratify	Barron4841
stratum	layer of earth'surface; layer of society; PL. strata	Barron4841
strew	spread randomly; sprinkle; scatter; Ex. flower girl strewing rose petals	Barron4841
striated	marked with parallel bands; striped; grooved; Ex. striated rocks; V. striate; N. stria: thin groove or line	Barron4841
stricture	severe and adverse criticism; critical comments; limit or restriction	Barron4841
strident	loud and harsh; insistent; N. stridency	Barron4841
stringent	  (of rules) binding; rigid; marked by scarcity of money; Ex. stringent economic conditions	Barron4841
strut	pompous walk; V: walk in a self-important manner	Barron4841
studied	carefully contrived; calculated; unspontaneous; deliberate; thoughtful; Ex. studied remark	Barron4841
stultify	make stupid in mind; cause to appear or become stupid or inconsistent; suppress; frustrate or hinder; Ex. stultifying effect of uninteresting work; Ex. stultify free expression	Barron4841
stupefy	stun; make numb   (as with a drug); amaze	Barron4841
stupor	state of being stupefied; state of apathy; daze; lack of awareness	Barron4841
stun	make unconscious or numb as by a blow; amaze; astound	Barron4841
daze	stun as with a blow or shock; bemuse; benumb; N.	Barron4841
stygian	unpleasantly dark; gloomy; hellish; deathly; CF. Styx: the chief river in the subterranean land of the dead	Barron4841
stymie	thwart; present an obstacle; stump	Barron4841
stump	base of a tree trunk left after the rest has been cut down; V: walk in a heavy manner; baffle; puzzle	Barron4841
suavity	urbanity; polish; ADJ. suave: smooth and courteous	Barron4841
subaltern	subordinate	Barron4841
subdue	less intense; quieter; Ex. subdued lighting; Ex. subdue: conquer; make less intense; quiet; Ex. subdue one'anger	Barron4841
subjective	influenced by personal feelings; occurring or taking place within the mind; unreal; Ex. subjective sensation of the ghostly presence	Barron4841
subjugate	conquer; bring under control	Barron4841
sublimate	refine; purify; replace   (natural urges) with socially acceptable activities; change between a solid state and a gaseous state	Barron4841
sublime	causing deep feelings of wonder, joy, respect, etc.; exalted; noble and uplifting; utter	Barron4841
subliminal	below the threshold of conscious perception; Ex. subliminal advertisement	Barron4841
submissive	willing to obey orders; yielding; timid	Barron4841
subordinate	occupying a lower rank; inferior; submissive; N. V: put in a lower rank or class	Barron4841
suborn	persuade to act unlawfully   (especially to commit perjury); N. subornation	Barron4841
subpoena	writ  (written command issued by a court) summoning a witness to appear in court; V: summon with a subpoena	Barron4841
subsequent	following in time or order; later	Barron4841
subservient	behaving like a slave; servile; obsequious; subordinate; N. subservience	Barron4841
subside	sink to a lower level; settle down; sink to the bottom   (as a sediment); descend; grow quiet; become less; moderate; abate	Barron4841
subsidiary	serving to assist; subordinate; secondary; of a subsidy; N.	Barron4841
subsidy	direct financial aid by government, etc.; V. subsidize: assist with a subsidy	Barron4841
subsistence	existence; means of subsisting; means of support; livelihood; V. subsist: exist; maintain life   (at a meager level)	Barron4841
substantial	of substance; material; solid; essential or fundamental; ample; considerable; well-to-do; wealthy	Barron4841
substantiate	support   (a claim) with evidence; establish with evidence; verify	Barron4841
substantive	substantial; essential; pertaining to the substance; substantial; considerable; Ex. substantive issues	Barron4841
subsume	include   (as a member of a group); encompass	Barron4841
subterfuge	stratagem  (deceptive scheme); pretense; evasion; Ex. resort to a harmless subterfuge	Barron4841
subtlety	perceptiveness; ingenuity; delicacy; ADJ. subtle: delicate; so slight as to be difficult to detect; able to make fine distinctions; clever; Ex. subtle mind/differences in meaning	Barron4841
subversive	tending to overthrow or ruin; V. subvert: overthrow completely   (an established system); destroy completely; CF. undermine ?	Barron4841
succor	assist   (someone in difficulty); aid; comfort; N.	Barron4841
succulent	juicy; full of juice or sap; full of richness; N: succulent plant such as a cactus	Barron4841
succumb	yield   (to something overwhelming); give in; die; Ex. succumb to the illness	Barron4841
suffragist	advocate of the extension of voting rights   (for women); CF. suffrage	Barron4841
suffuse	spread through or over   (with a color or liquid); charge; Ex. A blush suffused her cheeks.	Barron4841
sully	defile; soil; tarnish; Ex. sully one'hands in menial labor	Barron4841
tarnish	make or become dull or discolored; N.	Barron4841
sultry	  (of weather) hot; sweltering; sensual; voluptuous	Barron4841
summation	act of finding the total; summing-up; summary   (esp. one given by the judge at the end of a trial)	Barron4841
sumptuous	grand suggesting great expense; lavish; rich; Ex. sumptuous feast	Barron4841
sunder	separate; part; CF. asunder	Barron4841
sundry	miscellaneous; various; several; N. sundries: small miscellaneous items	Barron4841
superannuated	retired or disqualified because of age; outmoded; obsolete	Barron4841
supercilious	haughty; arrogant; condescending; patronizing; CF. eyebrow, cilium	Barron4841
supererogatory	superfluous; more than needed or demanded	Barron4841
superficial	of the surface; not deep; shallow; not thorough; trivial; Ex. superficial analysis/knowledge	Barron4841
superfluous	excessive; overabundant; unnecessary; N. superfluity	Barron4841
superimpose	place over something else	Barron4841
supernumerary	person or thing excess of what is necessary; extra; ADJ: additional to the usual or necessary number	Barron4841
supersede	replace; cause to be set aside; make obsolete; N. supersession	Barron4841
supine	lying on back; passive; inactive; Ex. The defeated pugilist lay supine; Ex. supine acceptance of the decision	Barron4841
supplant	take the place of unfairly; usurp; replace	Barron4841
supple	flexible; limber; pliant	Barron4841
suppliant	entreating; beseeching; N.	Barron4841
supplicate	petition humbly; pray to grant a favor	Barron4841
supplicant	one who supplicates; ADJ.	Barron4841
supposition	assumption; hypothesis; surmise; V. suppose	Barron4841
supposititious	assumed; counterfeit; hypothetical	Barron4841
suppress	put an end to forcibly; subdue; stifle; overwhelm; inhibit the expression of; check; prevent from being published or made public; Ex. suppress a smile; Ex. suppress the magazine/truth	Barron4841
surfeit	satiate; feed or supply to excess; stuff; indulge to excess in anything; N: surfeiting; excessive amount; Ex. surfeit of food	Barron4841
surly	bad-tempered; rude; cross	Barron4841
cross	bad-tempered; showing ill-humor; angry	Barron4841
surmise	guess; N.	Barron4841
surmount	overcome	Barron4841
surpass	exceed	Barron4841
surreptitious	done secretly; secret; furtive; sneaky; hidden	Barron4841
surrogate	substitute; person or thing used in place of another; Ex. surrogate mother; ADJ.	Barron4841
surveillance	close observation of a person   (esp. one under suspicion); watching; guarding	Barron4841
susceptible	impressionable; easily influenced; sensitive; having little resistance as to a disease; likely to suffer; receptive to; capable of accepting; Ex. susceptible to persuasion/colds; Ex. The agreement is not susceptible of alteration; N. susceptibility	Barron4841
sustain	suffer   (harm or loss); experience; support; prop; maintain; keep in existence; nourish   (to maintain life); Ex. sustain the family/the trapped miners	Barron4841
sustenance	sustaining; means of livelihood, support, food, nourishment; something that maintains life; food	Barron4841
suture	stitches sewn to hold the cut edges of a wound or incision; material used in sewing; V: sew together a wound	Barron4841
swarthy	  (of a skin or complexion) dark; dusky; Ex. swarthy Italian ?	Barron4841
swathe	swath; wrap around; bandage; Ex. one'head swathed in bandages	Barron4841
swelter	  (of a person) suffer from oppressive heat; be oppressed by heat	Barron4841
swerve	deviate; turn aside sharply from a straight course; Ex. swerve from the principle; Ex. The car swerved to the right.	Barron4841
swill	drink greedily	Barron4841
swindler	cheater	Barron4841
sybarite	lover of luxury; person devoted to pleasure and luxury; CF. Sybaris: an ancient Greek city in Italy	Barron4841
sycophant	servile flatterer; bootlicker; yes man; ADJ. sycophantic	Barron4841
syllogism	logical formula consisting of a major premise, a minor premise and a conclusion; deceptive or specious argument	Barron4841
sylvan	pertaining to the woods or the country	Barron4841
symbiosis	interdependent relationship   (between groups, species) often mutually beneficial; ADJ. symbiotic; CF. together + life	Barron4841
symmetry	arrangement of parts so that balance is obtained; congruity; ADJ. symmetrical	Barron4841
lopsided	heavier or larger on one side than the other; Ex. lopsided way of walking	Barron4841
synchronous	similarly timed; simultaneous with; occurring at the same time; V. synchronize	Barron4841
synoptic	providing a general overview; summary; N. synopsis	Barron4841
synthesis	combining parts or separate things into a whole; the whole so formed; PL. syntheses; V. synthesize	Barron4841
synthetic	not natural; artificial; resulting from synthesis; Ex. synthetic fiber; N.	Barron4841
tacit	understood   (without actually being expressed); not put into words; Ex. tacit agreement	Barron4841
taciturn	habitually silent; talking little	Barron4841
tactile	pertaining to the organs or sense of touch	Barron4841
tact	skill or sensitivity in dealing with people without causing offence	Barron4841
tactful	careful no to cause offence; OP. tactless	Barron4841
taint	contaminate; cause to lose purity; modify with a trace of something bad; Ex. tainted reputation; N: stain; touch of decay or bad influence; CF. touch	Barron4841
talisman	charm; object believed to give supernatural powers to or protect its bearer	Barron4841
talon	claw of bird	Barron4841
tangential	only slightly connected; not central; peripheral; digressing; showing divergence; CF. tangent	Barron4841
tangible	able to be touched; real; concrete; palpable; possible to realize or understand; Ex. tangible proof	Barron4841
tanner	person who turns animal hides into leather	Barron4841
tan	convert   (hide) into leather; make brown by exposure to the sun	Barron4841
tantalize	tease; excite by exposing something desirable while keeping it out of reach; torture with disappointment; CF. Tantalus: Greek mythological figure	Barron4841
tantamount	equivalent in effect or value; Ex. This invasion is tantamount to a declaration of war; CF. amount	Barron4841
tantrum	fit of bad temper; fit of petulance; caprice; Ex. The child went into tantrums.	Barron4841
taper	very thin candle; gradual decrease in the width of a long object; V. make or become gradually narrower toward one end	Barron4841
tarantula	venomous spider	Barron4841
tarry	linger; delay in starting or going; dawdle	Barron4841
taut	tight; strained; tense; ready; OP. slack	Barron4841
tautological	needlessly repetitious; Ex. ``It was visible to the eye''; N. tautology: needless repetition of the same sense; statement that is always true	Barron4841
tawdry	cheap and gaudy; Ex. tawdry jewelry	Barron4841
taxonomist	specialist in classifying   (animals, etc.); CF. taxonomy: science of classification	Barron4841
tedium	boredom; weariness; ADJ. tedious	Barron4841
teetotalism	practice of abstaining totally from alcoholic drinks; N. teetotaler;; ADJ. teetotal; CF. T + total	Barron4841
temerity	boldness; nerve; rashness; Ex. temerity to ask for a pay increase after only three day'work	Barron4841
temper	moderate; make less severe; tone down or restrain; toughen   (steel) as by alternate heating and cooling	Barron4841
temperament	characteristic frame of mind; disposition; emotional excess; ADJ. temperamental: of temperament; having frequent changes of temper; Ex. temperamental dislike of sports; Ex. temperamental actress	Barron4841
temperate	moderate; restrained; self-controlled; moderate in respect to temperature; CF. temperance: moderation and self-restraint; abstinence of alcoholic drinks; Ex. temperance society	Barron4841
tempestuous	stormy; violent; impassioned; N. tempest: violent storm	Barron4841
tempo	speed of music	Barron4841
temporal	of time; not lasting forever; limited by time; temporary; secular; worldly	Barron4841
temporize	gain time as by postponing an action; avoid committing oneself	Barron4841
tenacious	holding fast   (as to a belief); persistent	Barron4841
tenacity	firmness; persistence	Barron4841
tendentious	promoting a particular point of view; biased; having an aim; designed to further a cause; Ex. tendentious rather than truth-seeking; CF. tend: move in a certain direction	Barron4841
tender	offer formally; extend; Ex. tender one'resignation/the exact fare; N: formal offer; money; Ex. legal tender; ADJ: young and vulnerable; sensitive to the touch; sore; soft; delicate; Ex. child of tender years; Ex. tender wound	Barron4841
tenet	doctrine; dogma	Barron4841
tensile	capable of being stretched; of tension; Ex. tensile rubber	Barron4841
tension	stretching; condition of being stretched; mental strain; strained relationship between groups or people	Barron4841
tentative	not fully worked out or developed; provisional; experimental; uncertain; hesitant; not definite or positive; Ex. tentative agreement/reply	Barron4841
tenuous	thin; slim; rare	Barron4841
tenure	holding of an office or real estate; time during which such an office is held	Barron4841
tepid	lukewarm; slightly warm; ¹ÌÁö±ÙÇÑ; half-hearted; not eager; Ex. tepid reaction to the new film; Ex. tepid supporter	Barron4841
termination	end V. terminate	Barron4841
terminology	terms used in a science or art; study of nomenclature	Barron4841
terminus	last stop of railroad; end	Barron4841
terminal	part that forms the end; railroad or bus station; ADJ. forming an end; ending in death; fatal; Ex. terminal cancer	Barron4841
terrestrial	on or relating to the earth	Barron4841
terse	concise; abrupt; pithy	Barron4841
tertiary	third in order or rank	Barron4841
tessellated	mosaic; inlaid; Ex. tessellated pattern	Barron4841
testator	maker of a will; CF. testatrix	Barron4841
testy	irritable; impatient and bad-tempered; short-tempered; N. testiness	Barron4841
tether	tie   (an animal) with a rope or tether; N: rope or chain to which an animal is tied; limit of one'endurance; Ex. the end of one'tether	Barron4841
thematic	of a theme; relating to a unifying motif or idea	Barron4841
theocracy	government run by religious leaders	Barron4841
theoretical	based on theory; not practical or applied; hypothetical	Barron4841
therapeutic	curative; N. therapy	Barron4841
thermal	pertaining to heat; producing heat; warm; Ex. thermal bath; N: rising current of warm air	Barron4841
thespian	pertaining to drama; N: actor or actress	Barron4841
drama	prose or verse composition to be performed by actors; play; exciting and unusual situation	Barron4841
thrall	slave; bondage; slavery; Ex. Her beauty held him in thrall; CF. enthrall	Barron4841
threadbare	worn through till the threads show; shabby and poor; hackneyed; Ex. threadbare excuses	Barron4841
thrifty	careful about money; economical; N. thrift	Barron4841
thrive	prosper; flourish	Barron4841
throes	violent anguish	Barron4841
throng	crowd   (of people or things); V.	Barron4841
throttle	strangle; regulate the speed of with a throttle; N: valve that regulates the flow; CF. throat ?	Barron4841
strangle	kill by choking or suffocating; suppress	Barron4841
thwart	block or hinder; baffle; frustrate	Barron4841
tightwad	miser; excessively frugal person	Barron4841
tiller	handle used to move boat'rudder   (to steer)	Barron4841
